1,2,3,4,5,6,7,8,9,10
0.267,0.518,0.322,0.369,0.737,0.545,0.678,0.298,0.027,0.753
0.518,0.322,0.259,0.737,0.545,0.22,0.298,0.027,0.282,0.502
0.322,0.259,0.518,0.545,0.22,0.514,0.027,0.282,0.533,0.251
0.259,0.518,0.522,0.22,0.514,0.463,0.282,0.533,0.51,0.502
0.518,0.522,0.69,0.514,0.463,0.584,0.533,0.51,0.525,0.502
0.522,0.69,0.675,0.463,0.584,0.624,0.51,0.525,0.592,0.627
0.69,0.675,0.741,0.584,0.624,0.82,0.525,0.592,0.624,0.627
0.675,0.741,0.729,0.624,0.82,0.745,0.592,0.624,0.569,0.753
0.741,0.729,0.757,0.82,0.745,0.655,0.624,0.569,0.612,0.753
0.729,0.757,0.651,0.745,0.655,0.608,0.569,0.612,0.537,0.627
0.757,0.651,0.894,0.655,0.608,0.475,0.612,0.537,0.51,0.627
0.651,0.894,0.584,0.608,0.475,0.812,0.537,0.51,0.514,0.502
0.894,0.584,0.608,0.475,0.812,0.627,0.51,0.514,0.631,0.502
0.584,0.608,0.824,0.812,0.627,0.8,0.514,0.631,0.608,0.627
0.608,0.824,0.655,0.627,0.8,0.639,0.631,0.608,0.263,0.753
0.824,0.655,0.506,0.8,0.639,0.541,0.608,0.263,0.51,0.627
0.655,0.506,0.125,0.639,0.541,0.518,0.263,0.51,0.529,0.627
0.506,0.125,0.318,0.541,0.518,0.318,0.51,0.529,0.192,0.502
0.125,0.318,1.0,0.518,0.318,0.227,0.529,0.192,0.275,0.251
0.318,1.0,0.251,0.318,0.227,0.075,0.192,0.275,0.153,0.251
1.0,0.251,0.647,0.227,0.075,0.839,0.275,0.153,0.635,0.125
0.251,0.647,0.141,0.075,0.839,0.098,0.153,0.635,0.012,0.753
0.647,0.141,0.063,0.839,0.098,0.133,0.635,0.012,0.137,0.125
0.141,0.063,0.373,0.098,0.133,0.475,0.012,0.137,0.471,0.125
0.063,0.373,0.737,0.133,0.475,0.557,0.137,0.471,0.675,0.502
0.373,0.737,0.58,0.475,0.557,0.62,0.471,0.675,0.663,0.627
0.737,0.58,0.675,0.557,0.62,0.584,0.675,0.663,0.624,0.627
0.58,0.675,0.612,0.62,0.584,0.702,0.663,0.624,0.592,0.627
0.675,0.612,0.62,0.584,0.702,1.0,0.624,0.592,0.565,0.627
0.612,0.62,0.62,0.702,1.0,0.608,0.592,0.565,0.694,0.627
0.62,0.62,0.663,1.0,0.608,0.596,0.565,0.694,0.494,0.627
0.62,0.663,0.565,0.608,0.596,0.447,0.694,0.494,0.576,0.627
0.663,0.565,0.424,0.596,0.447,0.89,0.494,0.576,0.737,0.502
0.565,0.424,0.616,0.447,0.89,0.349,0.576,0.737,0.337,0.502
0.424,0.616,0.765,0.89,0.349,0.714,0.737,0.337,0.745,0.753
0.616,0.765,0.784,0.349,0.714,0.686,0.337,0.745,0.725,0.753
0.765,0.784,0.675,0.714,0.686,0.757,0.745,0.725,0.824,0.753
0.784,0.675,0.733,0.686,0.757,0.765,0.725,0.824,0.659,0.753
0.016,0.267,0.247,0.255,0.231,0.631,0.365,0.259,0.263,0.251
0.267,0.247,0.357,0.231,0.631,0.282,0.259,0.263,0.227,0.251
0.247,0.357,0.635,0.631,0.282,0.616,0.263,0.227,0.608,0.251
0.357,0.635,0.722,0.282,0.616,0.655,0.227,0.608,0.812,0.627
0.635,0.722,0.741,0.616,0.655,0.761,0.608,0.812,0.616,0.627
0.722,0.741,0.624,0.655,0.761,0.62,0.812,0.616,0.682,0.753
0.741,0.624,0.208,0.761,0.62,0.318,0.616,0.682,0.247,0.627
0.624,0.208,0.373,0.62,0.318,0.514,0.682,0.247,0.455,0.251
0.208,0.373,0.408,0.318,0.514,0.455,0.247,0.455,0.549,0.502
0.373,0.408,0.447,0.514,0.455,0.694,0.455,0.549,0.251,0.502
0.408,0.447,0.816,0.455,0.694,0.498,0.549,0.251,0.431,0.376
0.447,0.816,0.341,0.694,0.498,0.282,0.251,0.431,0.224,0.502
0.816,0.341,0.255,0.498,0.282,0.725,0.431,0.224,0.376,0.251
0.341,0.255,0.412,0.282,0.725,0.514,0.224,0.376,0.506,0.376
0.255,0.412,0.251,0.725,0.514,0.635,0.376,0.506,0.271,0.502
0.412,0.251,0.153,0.514,0.635,0.267,0.506,0.271,0.231,0.251
0.251,0.153,0.114,0.635,0.267,0.122,0.271,0.231,0.153,0.251
0.153,0.114,0.31,0.267,0.122,0.196,0.231,0.153,0.796,0.125
0.114,0.31,0.176,0.122,0.196,0.255,0.153,0.796,0.482,0.251
0.31,0.176,0.549,0.196,0.255,0.596,0.796,0.482,0.286,0.251
0.176,0.549,0.247,0.255,0.596,0.008,0.482,0.286,0.0,0.627
0.549,0.247,0.0,0.596,0.008,0.169,0.286,0.0,0.514,0.376
0.247,0.0,0.369,0.008,0.169,0.678,0.0,0.514,0.737,0.125
0.0,0.369,0.737,0.169,0.678,0.298,0.514,0.737,0.259,0.627
0.369,0.737,0.545,0.678,0.298,0.027,0.737,0.259,0.129,0.753
0.737,0.545,0.22,0.298,0.027,0.282,0.259,0.129,0.357,0.0
0.545,0.22,0.514,0.027,0.282,0.533,0.129,0.357,0.463,0.251
0.22,0.514,0.463,0.282,0.533,0.51,0.357,0.463,0.471,0.502
0.514,0.463,0.584,0.533,0.51,0.525,0.463,0.471,0.569,0.502
0.463,0.584,0.624,0.51,0.525,0.592,0.471,0.569,0.596,0.502
0.584,0.624,0.82,0.525,0.592,0.624,0.569,0.596,0.592,0.627
0.624,0.82,0.745,0.592,0.624,0.569,0.596,0.592,0.718,0.627
0.82,0.745,0.655,0.624,0.569,0.612,0.592,0.718,0.961,0.627
0.745,0.655,0.608,0.569,0.612,0.537,0.718,0.961,0.498,0.627
0.655,0.608,0.475,0.612,0.537,0.51,0.961,0.498,0.498,0.502
0.608,0.475,0.812,0.537,0.51,0.514,0.498,0.498,0.871,0.502
0.475,0.812,0.627,0.51,0.514,0.631,0.498,0.871,0.533,0.502
0.812,0.627,0.8,0.514,0.631,0.608,0.871,0.533,0.969,0.627
0.627,0.8,0.639,0.631,0.608,0.263,0.533,0.969,0.612,1.0
0.8,0.639,0.541,0.608,0.263,0.51,0.969,0.612,0.478,0.627
0.639,0.541,0.518,0.263,0.51,0.529,0.612,0.478,0.522,0.502
0.541,0.518,0.318,0.51,0.529,0.192,0.478,0.522,0.18,0.502
0.518,0.318,0.227,0.529,0.192,0.275,0.522,0.18,0.208,0.251
0.318,0.227,0.075,0.192,0.275,0.153,0.18,0.208,0.169,0.251
0.227,0.075,0.839,0.275,0.153,0.635,0.208,0.169,0.608,0.125
0.075,0.839,0.098,0.153,0.635,0.012,0.169,0.608,0.361,0.627
0.839,0.098,0.133,0.635,0.012,0.137,0.608,0.361,0.251,0.251
0.098,0.133,0.475,0.012,0.137,0.471,0.361,0.251,0.643,0.125
0.133,0.475,0.557,0.137,0.471,0.675,0.251,0.643,0.612,0.502
0.475,0.557,0.62,0.471,0.675,0.663,0.643,0.612,0.584,0.627
0.557,0.62,0.584,0.675,0.663,0.624,0.612,0.584,0.643,0.627
0.62,0.584,0.702,0.663,0.624,0.592,0.584,0.643,0.635,0.627
0.584,0.702,1.0,0.624,0.592,0.565,0.643,0.635,0.671,0.627
0.702,1.0,0.608,0.592,0.565,0.694,0.635,0.671,0.588,0.627
1.0,0.608,0.596,0.565,0.694,0.494,0.671,0.588,0.522,0.627
0.608,0.596,0.447,0.694,0.494,0.576,0.588,0.522,0.576,0.502
0.596,0.447,0.89,0.494,0.576,0.737,0.522,0.576,0.765,0.502
0.447,0.89,0.349,0.576,0.737,0.337,0.576,0.765,0.659,0.753
0.89,0.349,0.714,0.737,0.337,0.745,0.765,0.659,0.973,0.753
0.349,0.714,0.686,0.337,0.745,0.725,0.659,0.973,0.733,0.753
0.714,0.686,0.757,0.745,0.725,0.824,0.973,0.733,0.647,0.753
0.686,0.757,0.765,0.725,0.824,0.659,0.733,0.647,0.773,0.753
0.255,0.231,0.631,0.365,0.259,0.263,0.349,0.306,0.239,0.251
0.231,0.631,0.282,0.259,0.263,0.227,0.306,0.239,0.341,0.251
0.631,0.282,0.616,0.263,0.227,0.608,0.239,0.341,0.608,0.251
0.282,0.616,0.655,0.227,0.608,0.812,0.341,0.608,0.667,0.627
0.616,0.655,0.761,0.608,0.812,0.616,0.608,0.667,0.729,0.753
0.655,0.761,0.62,0.812,0.616,0.682,0.667,0.729,0.631,0.753
0.761,0.62,0.318,0.616,0.682,0.247,0.729,0.631,0.345,0.627
0.62,0.318,0.514,0.682,0.247,0.455,0.631,0.345,0.38,0.251
0.318,0.514,0.455,0.247,0.455,0.549,0.345,0.38,0.075,0.502
0.514,0.455,0.694,0.455,0.549,0.251,0.38,0.075,0.294,0.502
0.455,0.694,0.498,0.549,0.251,0.431,0.075,0.294,0.388,0.251
0.694,0.498,0.282,0.251,0.431,0.224,0.294,0.388,0.365,0.376
0.498,0.282,0.725,0.431,0.224,0.376,0.388,0.365,0.255,0.251
0.282,0.725,0.514,0.224,0.376,0.506,0.365,0.255,0.412,0.376
0.725,0.514,0.635,0.376,0.506,0.271,0.255,0.412,0.494,0.502
0.514,0.635,0.267,0.506,0.271,0.231,0.412,0.494,0.18,0.251
0.635,0.267,0.122,0.271,0.231,0.153,0.494,0.18,0.227,0.251
0.267,0.122,0.196,0.231,0.153,0.796,0.18,0.227,0.118,0.125
0.122,0.196,0.255,0.153,0.796,0.482,0.227,0.118,0.373,0.376
0.196,0.255,0.596,0.796,0.482,0.286,0.118,0.373,0.173,0.502
0.255,0.596,0.008,0.482,0.286,0.0,0.373,0.173,0.263,0.251
0.596,0.008,0.169,0.286,0.0,0.514,0.173,0.263,0.757,0.0
0.008,0.169,0.678,0.0,0.514,0.737,0.263,0.757,0.514,0.502
0.169,0.678,0.298,0.514,0.737,0.259,0.757,0.514,0.0,0.753
0.678,0.298,0.027,0.737,0.259,0.129,0.514,0.0,0.18,0.251
0.298,0.027,0.282,0.259,0.129,0.357,0.0,0.18,0.373,0.125
0.027,0.282,0.533,0.129,0.357,0.463,0.18,0.373,0.467,0.376
0.282,0.533,0.51,0.357,0.463,0.471,0.373,0.467,0.557,0.502
0.533,0.51,0.525,0.463,0.471,0.569,0.467,0.557,0.435,0.502
0.51,0.525,0.592,0.471,0.569,0.596,0.557,0.435,0.647,0.502
0.525,0.592,0.624,0.569,0.596,0.592,0.435,0.647,0.639,0.627
0.592,0.624,0.569,0.596,0.592,0.718,0.647,0.639,0.631,0.627
0.624,0.569,0.612,0.592,0.718,0.961,0.639,0.631,0.973,0.627
0.569,0.612,0.537,0.718,0.961,0.498,0.631,0.973,0.549,0.627
0.612,0.537,0.51,0.961,0.498,0.498,0.973,0.549,0.537,0.502
0.537,0.51,0.514,0.498,0.498,0.871,0.549,0.537,0.0,0.502
0.51,0.514,0.631,0.498,0.871,0.533,0.537,0.0,0.439,0.502
0.514,0.631,0.608,0.871,0.533,0.969,0.0,0.439,0.733,0.502
0.631,0.608,0.263,0.533,0.969,0.612,0.439,0.733,0.635,1.0
0.608,0.263,0.51,0.969,0.612,0.478,0.733,0.635,0.522,0.627
0.263,0.51,0.529,0.612,0.478,0.522,0.635,0.522,0.267,0.502
0.51,0.529,0.192,0.478,0.522,0.18,0.522,0.267,0.051,0.502
0.529,0.192,0.275,0.522,0.18,0.208,0.267,0.051,0.29,0.125
0.192,0.275,0.153,0.18,0.208,0.169,0.051,0.29,0.192,0.251
0.275,0.153,0.635,0.208,0.169,0.608,0.29,0.192,0.443,0.125
0.153,0.635,0.012,0.169,0.608,0.361,0.192,0.443,0.376,0.627
0.635,0.012,0.137,0.608,0.361,0.251,0.443,0.376,0.361,0.376
0.012,0.137,0.471,0.361,0.251,0.643,0.376,0.361,0.69,0.251
0.137,0.471,0.675,0.251,0.643,0.612,0.361,0.69,0.612,0.627
0.471,0.675,0.663,0.643,0.612,0.584,0.69,0.612,0.624,0.627
0.675,0.663,0.624,0.612,0.584,0.643,0.612,0.624,0.655,0.627
0.663,0.624,0.592,0.584,0.643,0.635,0.624,0.655,0.6,0.627
0.624,0.592,0.565,0.643,0.635,0.671,0.655,0.6,0.69,0.627
0.592,0.565,0.694,0.635,0.671,0.588,0.6,0.69,0.467,0.627
0.565,0.694,0.494,0.671,0.588,0.522,0.69,0.467,0.471,0.627
0.694,0.494,0.576,0.588,0.522,0.576,0.467,0.471,0.804,0.502
0.494,0.576,0.737,0.522,0.576,0.765,0.471,0.804,0.722,0.627
0.576,0.737,0.337,0.576,0.765,0.659,0.804,0.722,0.761,0.753
0.737,0.337,0.745,0.765,0.659,0.973,0.722,0.761,0.714,0.753
0.337,0.745,0.725,0.659,0.973,0.733,0.761,0.714,0.706,0.753
0.745,0.725,0.824,0.973,0.733,0.647,0.714,0.706,0.867,0.753
0.725,0.824,0.659,0.733,0.647,0.773,0.706,0.867,0.682,0.753
0.365,0.259,0.263,0.349,0.306,0.239,0.29,0.188,0.255,0.251
0.259,0.263,0.227,0.306,0.239,0.341,0.188,0.255,0.518,0.251
0.263,0.227,0.608,0.239,0.341,0.608,0.255,0.518,0.612,0.376
0.227,0.608,0.812,0.341,0.608,0.667,0.518,0.612,0.624,0.627
0.608,0.812,0.616,0.608,0.667,0.729,0.612,0.624,0.741,0.627
0.812,0.616,0.682,0.667,0.729,0.631,0.624,0.741,0.639,0.753
0.616,0.682,0.247,0.729,0.631,0.345,0.741,0.639,0.239,0.627
0.682,0.247,0.455,0.631,0.345,0.38,0.639,0.239,0.361,0.376
0.247,0.455,0.549,0.345,0.38,0.075,0.239,0.361,0.51,0.376
0.455,0.549,0.251,0.38,0.075,0.294,0.361,0.51,0.239,0.502
0.549,0.251,0.431,0.075,0.294,0.388,0.51,0.239,0.243,0.251
0.251,0.431,0.224,0.294,0.388,0.365,0.239,0.243,0.263,0.376
0.431,0.224,0.376,0.388,0.365,0.255,0.243,0.263,0.271,0.376
0.224,0.376,0.506,0.365,0.255,0.412,0.263,0.271,0.38,0.251
0.376,0.506,0.271,0.255,0.412,0.494,0.271,0.38,0.486,0.376
0.506,0.271,0.231,0.412,0.494,0.18,0.38,0.486,0.0,0.502
0.271,0.231,0.153,0.494,0.18,0.227,0.486,0.0,0.553,0.125
0.231,0.153,0.796,0.18,0.227,0.118,0.0,0.553,0.169,0.251
0.153,0.796,0.482,0.227,0.118,0.373,0.553,0.169,0.255,0.125
0.796,0.482,0.286,0.118,0.373,0.173,0.169,0.255,0.58,0.376
0.482,0.286,0.0,0.373,0.173,0.263,0.255,0.58,0.835,0.125
0.286,0.0,0.514,0.173,0.263,0.757,0.58,0.835,0.651,0.251
0.0,0.514,0.737,0.263,0.757,0.514,0.835,0.651,0.145,0.753
0.514,0.737,0.259,0.757,0.514,0.0,0.651,0.145,0.22,0.502
0.737,0.259,0.129,0.514,0.0,0.18,0.145,0.22,0.157,0.125
0.259,0.129,0.357,0.0,0.18,0.373,0.22,0.157,0.855,0.125
0.129,0.357,0.463,0.18,0.373,0.467,0.157,0.855,0.525,0.376
0.357,0.463,0.471,0.373,0.467,0.557,0.855,0.525,0.847,0.502
0.463,0.471,0.569,0.467,0.557,0.435,0.525,0.847,0.525,0.502
0.471,0.569,0.596,0.557,0.435,0.647,0.847,0.525,0.51,0.502
0.569,0.596,0.592,0.435,0.647,0.639,0.525,0.51,0.647,0.627
0.596,0.592,0.718,0.647,0.639,0.631,0.51,0.647,0.573,0.627
0.592,0.718,0.961,0.639,0.631,0.973,0.647,0.573,0.635,0.627
0.718,0.961,0.498,0.631,0.973,0.549,0.573,0.635,0.894,0.627
0.961,0.498,0.498,0.973,0.549,0.537,0.635,0.894,0.863,0.502
0.498,0.498,0.871,0.549,0.537,0.0,0.894,0.863,0.671,0.502
0.498,0.871,0.533,0.537,0.0,0.439,0.863,0.671,0.769,0.376
0.871,0.533,0.969,0.0,0.439,0.733,0.671,0.769,0.737,0.376
0.533,0.969,0.612,0.439,0.733,0.635,0.769,0.737,0.973,0.753
0.969,0.612,0.478,0.733,0.635,0.522,0.737,0.973,0.518,0.627
0.612,0.478,0.522,0.635,0.522,0.267,0.973,0.518,0.071,0.502
0.478,0.522,0.18,0.522,0.267,0.051,0.518,0.071,0.325,0.251
0.522,0.18,0.208,0.267,0.051,0.29,0.071,0.325,0.349,0.125
0.18,0.208,0.169,0.051,0.29,0.192,0.325,0.349,0.184,0.251
0.208,0.169,0.608,0.29,0.192,0.443,0.349,0.184,0.443,0.125
0.169,0.608,0.361,0.192,0.443,0.376,0.184,0.443,0.38,0.502
0.608,0.361,0.251,0.443,0.376,0.361,0.443,0.38,0.882,0.376
0.361,0.251,0.643,0.376,0.361,0.69,0.38,0.882,0.627,0.376
0.251,0.643,0.612,0.361,0.69,0.612,0.882,0.627,0.545,0.627
0.643,0.612,0.584,0.69,0.612,0.624,0.627,0.545,0.624,0.627
0.612,0.584,0.643,0.612,0.624,0.655,0.545,0.624,0.667,0.627
0.584,0.643,0.635,0.624,0.655,0.6,0.624,0.667,0.647,0.627
0.643,0.635,0.671,0.655,0.6,0.69,0.667,0.647,0.541,0.627
0.635,0.671,0.588,0.6,0.69,0.467,0.647,0.541,0.557,0.627
0.671,0.588,0.522,0.69,0.467,0.471,0.541,0.557,0.486,0.502
0.588,0.522,0.576,0.467,0.471,0.804,0.557,0.486,0.694,0.502
0.522,0.576,0.765,0.471,0.804,0.722,0.486,0.694,0.341,0.753
0.576,0.765,0.659,0.804,0.722,0.761,0.694,0.341,0.718,0.753
0.765,0.659,0.973,0.722,0.761,0.714,0.341,0.718,0.769,0.753
0.659,0.973,0.733,0.761,0.714,0.706,0.718,0.769,0.827,0.753
0.973,0.733,0.647,0.714,0.706,0.867,0.769,0.827,0.686,0.753
0.733,0.647,0.773,0.706,0.867,0.682,0.827,0.686,0.816,0.753
0.349,0.306,0.239,0.29,0.188,0.255,0.235,0.271,0.204,0.251
0.306,0.239,0.341,0.188,0.255,0.518,0.271,0.204,0.529,0.251
0.239,0.341,0.608,0.255,0.518,0.612,0.204,0.529,0.639,0.502
0.341,0.608,0.667,0.518,0.612,0.624,0.529,0.639,0.655,0.627
0.608,0.667,0.729,0.612,0.624,0.741,0.639,0.655,0.757,0.627
0.667,0.729,0.631,0.624,0.741,0.639,0.655,0.757,0.584,0.753
0.729,0.631,0.345,0.741,0.639,0.239,0.757,0.584,0.263,0.627
0.631,0.345,0.38,0.639,0.239,0.361,0.584,0.263,1.0,0.251
0.345,0.38,0.075,0.239,0.361,0.51,0.263,1.0,0.51,0.376
0.38,0.075,0.294,0.361,0.51,0.239,1.0,0.51,0.216,0.502
0.075,0.294,0.388,0.51,0.239,0.243,0.51,0.216,0.749,0.251
0.294,0.388,0.365,0.239,0.243,0.263,0.216,0.749,0.227,0.251
0.388,0.365,0.255,0.243,0.263,0.271,0.749,0.227,0.604,0.251
0.365,0.255,0.412,0.263,0.271,0.38,0.227,0.604,0.38,0.251
0.255,0.412,0.494,0.271,0.38,0.486,0.604,0.38,0.369,0.376
0.412,0.494,0.18,0.38,0.486,0.0,0.38,0.369,0.588,0.502
0.494,0.18,0.227,0.486,0.0,0.553,0.369,0.588,0.176,0.251
0.18,0.227,0.118,0.0,0.553,0.169,0.588,0.176,0.263,0.502
0.227,0.118,0.373,0.553,0.169,0.255,0.176,0.263,0.612,0.125
0.118,0.373,0.173,0.169,0.255,0.58,0.263,0.612,0.631,0.251
0.373,0.173,0.263,0.255,0.58,0.835,0.612,0.631,0.584,0.627
0.173,0.263,0.757,0.58,0.835,0.651,0.631,0.584,0.086,0.502
0.263,0.757,0.514,0.835,0.651,0.145,0.584,0.086,0.129,0.627
0.757,0.514,0.0,0.651,0.145,0.22,0.086,0.129,0.286,0.125
0.514,0.0,0.18,0.145,0.22,0.157,0.129,0.286,0.188,0.251
0.0,0.18,0.373,0.22,0.157,0.855,0.286,0.188,0.357,0.251
0.18,0.373,0.467,0.157,0.855,0.525,0.188,0.357,0.424,0.376
0.373,0.467,0.557,0.855,0.525,0.847,0.357,0.424,0.573,0.502
0.467,0.557,0.435,0.525,0.847,0.525,0.424,0.573,0.51,0.502
0.557,0.435,0.647,0.847,0.525,0.51,0.573,0.51,0.498,0.502
0.435,0.647,0.639,0.525,0.51,0.647,0.51,0.498,0.882,0.502
0.647,0.639,0.631,0.51,0.647,0.573,0.498,0.882,0.659,0.627
0.639,0.631,0.973,0.647,0.573,0.635,0.882,0.659,0.698,0.627
0.631,0.973,0.549,0.573,0.635,0.894,0.659,0.698,0.698,0.627
0.973,0.549,0.537,0.635,0.894,0.863,0.698,0.698,0.651,0.627
0.549,0.537,0.0,0.894,0.863,0.671,0.698,0.651,0.318,0.502
0.537,0.0,0.439,0.863,0.671,0.769,0.651,0.318,0.792,0.627
0.0,0.439,0.733,0.671,0.769,0.737,0.318,0.792,0.737,0.753
0.439,0.733,0.635,0.769,0.737,0.973,0.792,0.737,0.663,0.753
0.733,0.635,0.522,0.737,0.973,0.518,0.737,0.663,0.361,0.627
0.635,0.522,0.267,0.973,0.518,0.071,0.663,0.361,0.216,0.502
0.522,0.267,0.051,0.518,0.071,0.325,0.361,0.216,0.553,0.125
0.267,0.051,0.29,0.071,0.325,0.349,0.216,0.553,0.404,0.251
0.051,0.29,0.192,0.325,0.349,0.184,0.553,0.404,0.0,0.376
0.29,0.192,0.443,0.349,0.184,0.443,0.404,0.0,0.184,0.251
0.192,0.443,0.376,0.184,0.443,0.38,0.0,0.184,0.514,0.376
0.443,0.376,0.361,0.443,0.38,0.882,0.184,0.514,0.541,0.376
0.376,0.361,0.69,0.38,0.882,0.627,0.514,0.541,0.596,0.502
0.361,0.69,0.612,0.882,0.627,0.545,0.541,0.596,0.718,0.627
0.69,0.612,0.624,0.627,0.545,0.624,0.596,0.718,0.604,0.627
0.612,0.624,0.655,0.545,0.624,0.667,0.718,0.604,0.604,0.627
0.624,0.655,0.6,0.624,0.667,0.647,0.604,0.604,0.584,0.627
0.655,0.6,0.69,0.667,0.647,0.541,0.604,0.584,0.643,0.627
0.6,0.69,0.467,0.647,0.541,0.557,0.584,0.643,0.471,0.627
0.69,0.467,0.471,0.541,0.557,0.486,0.643,0.471,0.537,0.502
0.467,0.471,0.804,0.557,0.486,0.694,0.471,0.537,0.769,0.502
0.471,0.804,0.722,0.486,0.694,0.341,0.537,0.769,0.757,0.753
0.804,0.722,0.761,0.694,0.341,0.718,0.769,0.757,0.973,0.753
0.722,0.761,0.714,0.341,0.718,0.769,0.757,0.973,0.714,0.753
0.761,0.714,0.706,0.718,0.769,0.827,0.973,0.714,0.788,0.753
0.714,0.706,0.867,0.769,0.827,0.686,0.714,0.788,0.773,0.753
0.706,0.867,0.682,0.827,0.686,0.816,0.788,0.773,0.718,0.753
0.29,0.188,0.255,0.235,0.271,0.204,0.247,0.294,0.239,0.251
0.188,0.255,0.518,0.271,0.204,0.529,0.294,0.239,0.376,0.251
0.255,0.518,0.612,0.204,0.529,0.639,0.239,0.376,0.639,0.502
0.518,0.612,0.624,0.529,0.639,0.655,0.376,0.639,0.576,0.627
0.612,0.624,0.741,0.639,0.655,0.757,0.639,0.576,0.769,0.627
0.624,0.741,0.639,0.655,0.757,0.584,0.576,0.769,1.0,0.753
0.741,0.639,0.239,0.757,0.584,0.263,0.769,1.0,0.243,0.627
0.639,0.239,0.361,0.584,0.263,1.0,1.0,0.243,0.325,0.251
0.239,0.361,0.51,0.263,1.0,0.51,0.243,0.325,0.486,0.376
0.361,0.51,0.239,1.0,0.51,0.216,0.325,0.486,0.333,0.502
0.51,0.239,0.243,0.51,0.216,0.749,0.486,0.333,0.663,0.251
0.239,0.243,0.263,0.216,0.749,0.227,0.333,0.663,0.275,0.376
0.243,0.263,0.271,0.749,0.227,0.604,0.663,0.275,0.384,0.251
0.263,0.271,0.38,0.227,0.604,0.38,0.275,0.384,0.349,0.251
0.271,0.38,0.486,0.604,0.38,0.369,0.384,0.349,0.204,0.376
0.38,0.486,0.0,0.38,0.369,0.588,0.349,0.204,0.529,0.376
0.486,0.0,0.553,0.369,0.588,0.176,0.204,0.529,0.204,0.502
0.0,0.553,0.169,0.588,0.176,0.263,0.529,0.204,0.675,0.251
0.553,0.169,0.255,0.176,0.263,0.612,0.204,0.675,0.714,0.251
0.169,0.255,0.58,0.263,0.612,0.631,0.675,0.714,0.388,0.627
0.255,0.58,0.835,0.612,0.631,0.584,0.714,0.388,0.0,0.627
0.58,0.835,0.651,0.631,0.584,0.086,0.388,0.0,0.255,0.502
0.835,0.651,0.145,0.584,0.086,0.129,0.0,0.255,0.133,0.125
0.651,0.145,0.22,0.086,0.129,0.286,0.255,0.133,0.212,0.125
0.145,0.22,0.157,0.129,0.286,0.188,0.133,0.212,0.082,0.251
0.22,0.157,0.855,0.286,0.188,0.357,0.212,0.082,0.357,0.125
0.157,0.855,0.525,0.188,0.357,0.424,0.082,0.357,0.408,0.376
0.855,0.525,0.847,0.357,0.424,0.573,0.357,0.408,0.482,0.502
0.525,0.847,0.525,0.424,0.573,0.51,0.408,0.482,0.89,0.502
0.847,0.525,0.51,0.573,0.51,0.498,0.482,0.89,0.518,0.502
0.525,0.51,0.647,0.51,0.498,0.882,0.89,0.518,0.447,0.502
0.51,0.647,0.573,0.498,0.882,0.659,0.518,0.447,0.463,0.502
0.647,0.573,0.635,0.882,0.659,0.698,0.447,0.463,0.42,0.627
0.573,0.635,0.894,0.659,0.698,0.698,0.463,0.42,0.835,0.627
0.635,0.894,0.863,0.698,0.698,0.651,0.42,0.835,0.506,0.627
0.894,0.863,0.671,0.698,0.651,0.318,0.835,0.506,0.482,0.627
0.863,0.671,0.769,0.651,0.318,0.792,0.506,0.482,0.541,0.753
0.671,0.769,0.737,0.318,0.792,0.737,0.482,0.541,0.525,0.753
0.769,0.737,0.973,0.792,0.737,0.663,0.541,0.525,0.482,0.753
0.737,0.973,0.518,0.737,0.663,0.361,0.525,0.482,0.09,0.627
0.973,0.518,0.071,0.663,0.361,0.216,0.482,0.09,0.29,0.376
0.518,0.071,0.325,0.361,0.216,0.553,0.09,0.29,0.247,0.125
0.071,0.325,0.349,0.216,0.553,0.404,0.29,0.247,0.337,0.251
0.325,0.349,0.184,0.553,0.404,0.0,0.247,0.337,0.298,0.376
0.349,0.184,0.443,0.404,0.0,0.184,0.337,0.298,0.259,0.251
0.184,0.443,0.38,0.0,0.184,0.514,0.298,0.259,0.114,0.251
0.443,0.38,0.882,0.184,0.514,0.541,0.259,0.114,0.184,0.502
0.38,0.882,0.627,0.514,0.541,0.596,0.114,0.184,0.678,0.502
0.882,0.627,0.545,0.541,0.596,0.718,0.184,0.678,0.573,0.627
0.627,0.545,0.624,0.596,0.718,0.604,0.678,0.573,0.231,0.627
0.545,0.624,0.667,0.718,0.604,0.604,0.573,0.231,0.663,0.627
0.624,0.667,0.647,0.604,0.604,0.584,0.231,0.663,0.635,0.627
0.667,0.647,0.541,0.604,0.584,0.643,0.663,0.635,0.663,0.627
0.647,0.541,0.557,0.584,0.643,0.471,0.635,0.663,0.498,0.627
0.541,0.557,0.486,0.643,0.471,0.537,0.663,0.498,0.467,0.502
0.557,0.486,0.694,0.471,0.537,0.769,0.498,0.467,0.678,0.502
0.486,0.694,0.341,0.537,0.769,0.757,0.467,0.678,0.8,0.753
0.694,0.341,0.718,0.769,0.757,0.973,0.678,0.8,0.824,0.753
0.341,0.718,0.769,0.757,0.973,0.714,0.8,0.824,0.961,0.753
0.718,0.769,0.827,0.973,0.714,0.788,0.824,0.961,0.753,0.753
0.769,0.827,0.686,0.714,0.788,0.773,0.961,0.753,0.745,0.753
0.827,0.686,0.816,0.788,0.773,0.718,0.753,0.745,0.769,0.753
0.235,0.271,0.204,0.247,0.294,0.239,0.259,0.976,0.263,0.251
